TaxonID	3847
MappingPopulation	S08-80_x_PI464925B
Title	QTL associated with horizontal resistance to soybean cyst nematode in Glycine soja PI464925B
SCN 34-1	Reaction to Heterodera glycines
SCN 34-2	Reaction to Heterodera glycines
SCN 34-3	Reaction to Heterodera glycines
SCN 34-4	Reaction to Heterodera glycines
SCN 34-5	Reaction to Heterodera glycines
