TaxonID	3847
MappingPopulation	Hartwig_x_Y23
Title	QTL for resistance to soybean cyst nematode races 3, 9, and 14 in cultivar Hartwig
SCN 40-1	Reaction to Heterodera glycines
SCN 40-2	Reaction to Heterodera glycines
SCN 40-3	Reaction to Heterodera glycines
SCN 40-4	Reaction to Heterodera glycines
