TaxonID	3847
MappingPopulation	Conrad_x_OX760-6-1
Title	A quantitative trait locus influencing tolerance in Phytophthora root rot in the soybean cultivar 'Conrad'
Phytoph 7-1	Reaction to Phytophthora sojae infection
