TaxonID	3847
MappingPopulation	Conrad_x_Harosoy
Title	Quantitative traitl oci for partial resistance to Phytophthora sojae in soybean
Phytoph 1-1	Reaction to Phytophthora sojae infection
Phytoph 1-2	Reaction to Phytophthora sojae infection
