TaxonID	3847
MappingPopulation	JWS156-1_x_Jackson
Title	Identification of a major QTL allele from wild soybean (Glycine soja Sieb. & Zucc.) for increasing alkaline salt tolerance in soybean
pH sensitivity 1-1	Reaction to Alkalinity
pH sensitivity 1-2	Reaction to Alkalinity
pH sensitivity 1-3	Reaction to Alkalinity
pH sensitivity 1-4	Reaction to Alkalinity
