TaxonID	3847
MappingPopulation	Conrad_x_Sloan
Title	Analysis of Genes Underlying Soybean Quantitative Trait Loci Conferring Partial Resistance to Phytophthora sojae
Phytoph 9-1	Reaction to Phytophthora sojae infection
Phytoph 9-2	Reaction to Phytophthora sojae infection
Phytoph 9-3	Reaction to Phytophthora sojae infection
Phytoph 9-4	Reaction to Phytophthora sojae infection
Phytoph 9-5	Reaction to Phytophthora sojae infection
Phytoph 9-6	Reaction to Phytophthora sojae infection
