TaxonID	3847
MappingPopulation	V71-370_x_PI407162
Title	Mapping Quantitative Trait Loci for Partial Resistance to Phytophthora sojae in a Soybean Interspecific Cross
Phytoph 8-1	Reaction to Phytophthora sojae infection
Phytoph 8-2	Reaction to Phytophthora sojae infection
Phytoph 8-3	Reaction to Phytophthora sojae infection
Phytoph 8-4	Reaction to Phytophthora sojae infection
