TaxonID	3847
MappingPopulation	Kitakomachi_x_Koganejiro
Title	QTL Analysis of Low Temperature-Induced Browning in Soybean Seed Coats
First flower 22-1	First flower
First flower 22-2	First flower
First flower 22-3	First flower
First flower 22-4	First flower
Seed coat color 1-1	Seed coat color
Seed coat color 1-2	Seed coat color
Seed coat color 1-3	Seed coat color
Seed coat color 1-4	Seed coat color
Seed coat color 1-5	Seed coat color
