TaxonID	3847
MappingPopulation	Merit_x_PI194639
Title	Identification of QTL for Resistance to Sclerotinia Stem Rot in Soybean Plant Introduction 194639
Sclero 8-1	Reaction to Sclerotinia sclerotiorum infection
Sclero 8-2	Reaction to Sclerotinia sclerotiorum infection
Sclero 8-3	Reaction to Sclerotinia sclerotiorum infection
Sclero 8-4	Reaction to Sclerotinia sclerotiorum infection
