TaxonID	3847
MappingPopulation	Hartwig_x_BR92-31983
Journal	Theoretical and Applied Genetics
Year	2001
Volume	102
Pages	91-96
Title	Identification of a new major QTL associated with resistance to soybean cyst nematode (Heterodera glycines)
SCN 16-1	Reaction to Heterodera glycines
