TaxonID	3847
MappingPopulation	_x_
Year	1987
Volume	16
Pages	135-209
Title	Qualitative genetics and cytogenetics.
cqSCN-001	Reaction to Heterodera glycines
cqSCN-002	Reaction to Heterodera glycines
