TaxonID	3847
MappingPopulation	Essex_x_Essex
Journal	Euphytica
Year	2003
Volume	129
Pages	387-393
Title	Quantitative trait loci for agronomic and seed quality traits in an F-2 and F-4:6 soybean population
Lodging 10-1	Lodging
Plant height 16-1	Plant Height
Seed protein 16-1	Seed protein content
Seed protein 16-2	Seed protein content
Seed weight 14-1	Seed weight per plant
