TaxonID	3847
MappingPopulation	Kottman_x_PI391589B
Title	Genetic mapping of QTLs underlying partial resistance to Sclerotinia sclerotiorum in Soybean PI 391589A and PI 391589B
Sclero 9-1	Reaction to Sclerotinia sclerotiorum infection
Sclero 9-2	Reaction to Sclerotinia sclerotiorum infection
Sclero 9-3	Reaction to Sclerotinia sclerotiorum infection
Sclero 9-4	Reaction to Sclerotinia sclerotiorum infection
Sclero 9-5	Reaction to Sclerotinia sclerotiorum infection
