TaxonID	3847
MappingPopulation	Wilis_x_Toyokomachi
Title	QTL analysis for resistance to Soybean dwarf virus in Indonesian soybean cultivar Wilis
Indo soy dwarf virus 1-1	Reaction to Indonesian Soybean Dwarf Virus Infection (ISDV)
