TaxonID	3847
MappingPopulation	DongNong1068_x_DongNong8004
Title	Identification of QTL underlying the resistance of soybean to pod borer, Leguminivora glycinivorella (Mats.) obraztsov, and correlations with plant, pod and seed traits
Pod borer 1-1	Reaction to Maruca vitrata
Pod borer 1-2	Reaction to Maruca vitrata
Pod borer 1-3	Reaction to Maruca vitrata
