TaxonID	3847
MappingPopulation	Hartwig_x_Williams82
Journal	Theoretical and Applied Genetics
Year	1996
Volume	92
Pages	83-86
Title	Association of RFLP markers with loci conferring broad-based resistance to the soybean cyst nematode (Heterodera glycines).
SCN 2-1	Reaction to Heterodera glycines
SCN 2-2	Reaction to Heterodera glycines
SCN 2-3	Reaction to Heterodera glycines
SCN 2-4	Reaction to Heterodera glycines
