TaxonID	3847
MappingPopulation	Charleston_x_Dongnong594
Journal	Plant Breeding
Title	Identification of quantitative trait loci (QTLs) for seed protein concentration in soybean and analysis for additive effects and epistatic effects of QTLs under multiple environments
Seed protein 40-1	Seed protein content
Seed protein 40-2	Seed protein content
Seed protein 40-3	Seed protein content
Seed protein 40-4	Seed protein content
Seed protein 40-5	Seed protein content
