TaxonID	3847
MappingPopulation	Wyandot_x_PI567324
Title	Genetic mapping of three quantitative trait loci for soybean aphid resistance in PI 567324
Rag 4-1	Reaction to Aphis glycines
Rag 4-2	Reaction to Aphis glycines
Rag 4-3	Reaction to Aphis glycines
