TaxonID	3847
MappingPopulation	Conrad_x_Sloan
Title	Dissection of two soybean QTL conferring partial resistance to Phytophthora sojae through sequence and gene expression analysis
Phytoph 13-1	Reaction to Phytophthora sojae infection
Phytoph 13-2	Reaction to Phytophthora sojae infection
Phytoph 13-3	Reaction to Phytophthora sojae infection
Phytoph 13-4	Reaction to Phytophthora sojae infection
Phytoph 13-5	Reaction to Phytophthora sojae infection
