TaxonID	3847
MappingPopulation	Peking_x_Tamahomare
Title	Alcohol dehydrogenase (ADH) activity in soybean (Glycine max [L.] Merr.) under flooding stress
Flood tolerance 6-1	Flooding Tolerance
Flood tolerance 6-2	Flooding Tolerance
Flood tolerance 6-3	Flooding Tolerance
Flood tolerance 6-4	Flooding Tolerance
Flood tolerance 6-5	Flooding Tolerance
