TaxonID	3847
MappingPopulation	Wyandot_x_PI567301B
Title	Genetic mapping revealed two loci for soybean aphid resistance in PI 567301B
Rag 1-1	Reaction to Aphis glycines
Rag 1-2	Reaction to Aphis glycines
