TaxonID	3847
MappingPopulation	_x_
Journal	Theoretical and Applied Genetics
Year	2001
Volume	103
Pages	710-717
Title	Forrest resistance to the soybean cyst nematode is bigenic: saturation mapping of the Rhg1 and Rhg4 loci
cqSCN-001	Reaction to Heterodera glycines
cqSCN-002	Reaction to Heterodera glycines
SCN 27-1	Reaction to Heterodera glycines
SCN 27-2	Reaction to Heterodera glycines
