TaxonID	3847
MappingPopulation	Magellan_x_PI567516C
Title	Novel quantitative trait loci for broad-based resistance to soybean cyst nematode (Heterodera glycines Ichinohe) in soybean PI 567516C
SCN 37-1	Reaction to Heterodera glycines
SCN 37-2	Reaction to Heterodera glycines
SCN 37-3	Reaction to Heterodera glycines
SCN 37-4	Reaction to Heterodera glycines
