TaxonID	3847
MappingPopulation	PI68658_x_Lawrence
Journal	Crop Science Society of America
Title	Confirmation of a Seed Yield QTL in soybean
Seed yield 32-1	Seed yield
Seed yield 32-2	Seed yield
Seed yield 32-3	Seed yield
Seed yield 32-4	Seed yield
