TaxonID	3847
MappingPopulation	Zhongdou27_x_Jiunong20
Title	QTL underlying the resistance to soybean aphid (Aphis glycines Matsumura) through isoflavone-mediated antibiosis in soybean cultivar 'Zhongdou 27'
Rag 2-1	Reaction to Aphis glycines
Rag 2-2	Reaction to Aphis glycines
