TaxonID	3847
MappingPopulation	PI561356_x_LD02-4485
Title	Molecular mapping of soybean rust resistance in soybean accession PI 561356 and SNP haplotype analysis o the Rpp1 region in diverse germplasm
Asian Soybean Rust 1-1	Reaction to Phakopsora pachyrhizi infection
