TaxonID	3847
MappingPopulation	A81356022_x_PI468916
Journal	J. Plant Nutr.
Year	1992
Volume	15
Pages	2127-2136
Title	Possible identification of quantitative trait loci affecting iron efficiency in soybean.
Fe effic 1-1	Iron Efficiency
Fe effic 1-2	Iron Efficiency
Fe effic 1-3	Iron Efficiency
Fe effic 1-4	Iron Efficiency
Fe effic 1-5	Iron Efficiency
Fe effic 2-1	Iron Efficiency
