TaxonID	3847
MappingPopulation	Karafuto-1_x_Toyosuzu
Title	QTL analysis of cleistogamy in soybean
First flower 16-1	First flower
First flower 16-2	First flower
First flower 16-3	First flower
First flower 16-4	First flower
Flower form 1-1	Flower form
Flower form 1-2	Flower form
Flower form 1-3	Flower form
Flower form 1-4	Flower form
