TaxonID	3847
MappingPopulation	N97-3708-13_x_Anand
Title	Molecular Markers Associated with Linolenic Acid in Soybean
Seed linolenic 10-1	Seed linolenic acid content
Seed linolenic 10-2	Seed linolenic acid content
