TaxonID	3847
MappingPopulation	P9254_x_A97-770012
Title	Molecular Marker Satt481 is Associated with Iron-Deficiency Chlorosis Resistance in a Soybean Breeding Population
Fe effic 13-1	Iron Efficiency
Fe effic 13-2	Iron Efficiency
Fe effic 13-3	Iron Efficiency
