TaxonID	3847
MappingPopulation	S100_x_Tokyo
Title	An additional QTL for water use efficiency in soybean
WUE 2-1	Water Use Efficiency
WUE 2-2	Water Use Efficiency
WUE 2-3	Water Use Efficiency
