TaxonID	3847
MappingPopulation	Taekwangkong_x_SS2-2
Title	QTLs for resistance to Phomopsis seed decay are associated with days to maturity in soybean (Glycine max)
Phomopsis seed decay 3-1	Reaction to Diaporthe longicolla Infection
Phomopsis seed decay 3-2	Reaction to Diaporthe longicolla Infection
Pod maturity 32-1	R8 Full Maturity
Pod maturity 32-2	R8 Full Maturity
Pod maturity 32-3	R8 Full Maturity
